"opportunity_id","deal_stage","engage_date","close_date","close_month","sales_agent","manager","regional_office","product","series","sales_price","account","sector","office_location","account_revenue_m","employees","is_closed","is_won","close_value","sales_cycle_days","discount_pct","account_known","account_enriched"
"QHI8WRIA","Won",2016-12-01,2017-03-30,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"Dontechi","software","United States",4618,10083,TRUE,1,4511,119,0.0643020120306991,1,1
"AJXAXV4W","Lost",2016-12-01,2017-03-02,"2017-03","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","MG",3393,"Finhigh","finance","United States",1102.43,1759,TRUE,0,0,91,,1,1
"VPDXX5PJ","Won",2016-12-01,2017-03-26,"2017-03","Niesha Huffines","Melvin Marxen","Central","GTX Basic","GTX",550,"Cancity","retail","United States",718.62,2448,TRUE,1,546,115,0.00727272727272732,1,1
"PZB9NUK8","Won",2016-12-01,2017-03-05,"2017-03","Vicki Laflamme","Celia Rouche","West","MG Special","MG",55,"Y-corporation","employment","United States",2871.35,9561,TRUE,1,46,94,0.163636363636364,1,1
"A0ANOYPF","Won",2016-12-02,2017-03-09,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"Ron-tech","medical","United States",3922.42,6837,TRUE,1,4891,97,-0.0145198091682224,1,1
"0P4AAPYX","Won",2016-12-02,2017-03-03,"2017-03","Hayden Neloms","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Golddex","finance","United States",52.5,165,TRUE,1,1040,91,0.051094890510949,1,1
"O6T5WC3W","Won",2016-12-02,2017-03-04,"2017-03","Hayden Neloms","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Sonron","telecommunications","United States",1699.85,5108,TRUE,1,1108,92,-0.0109489051094891,1,1
"0NO04P6C","Won",2016-12-02,2017-03-04,"2017-03","Hayden Neloms","Celia Rouche","West","MG Special","MG",55,"Nam-zim","services","Brazil",405.59,1179,TRUE,1,59,92,-0.0727272727272728,1,1
"22OFSXBT","Won",2016-12-02,2017-03-30,"2017-03","Jonathan Berthelot","Melvin Marxen","Central","GTX Pro","GTX",4821,"Statholdings","employment","United States",291.27,586,TRUE,1,5406,118,-0.121344119477287,1,1
"MRXZTMM6","Won",2016-12-02,2017-03-20,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Basic","GTX",550,"Cheers","entertainment","United States",4269.9,6472,TRUE,1,515,108,0.0636363636363636,1,1
"LGI8QEC2","Won",2016-12-02,2017-03-06,"2017-03","Moses Frase","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Treequote","telecommunications","United States",5266.09,8595,TRUE,1,583,94,-0.0600000000000001,1,1
"6KZ0NCFX","Won",2016-12-02,2017-03-14,"2017-03","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","MG",55,"Funholding","finance","United States",2819.5,7227,TRUE,1,54,102,0.0181818181818182,1,1
"3SF8O9S6","Won",2016-12-02,2017-03-27,"2017-03","Vicki Laflamme","Celia Rouche","West","MG Special","MG",55,"Plusstrip","entertainment","United States",349.81,315,TRUE,1,60,115,-0.0909090909090908,1,1
"CNM0H9FR","Engaging",2016-12-02,,,"Zane Levy","Summer Sewald","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"XK668R7C","Lost",2016-12-03,2017-03-12,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","GTX",550,"Dontechi","software","United States",4618,10083,TRUE,0,0,99,,1,1
"TZCAQWL3","Lost",2016-12-03,2017-03-19,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"Funholding","finance","United States",2819.5,7227,TRUE,0,0,106,,1,1
"BADC6A9H","Won",2016-12-03,2017-03-23,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","GTX",550,"Globex Corporation","technology","Norway",1223.72,2497,TRUE,1,516,110,0.0618181818181818,1,1
"B8E0UUZR","Won",2016-12-03,2017-03-22,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"Rangreen","technology","Panama",2938.67,8775,TRUE,1,4829,109,-0.00165940676208254,1,1
"I043RXJV","Lost",2016-12-03,2017-03-17,"2017-03","Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic","GTX",1096,"Dontechi","software","United States",4618,10083,TRUE,0,0,104,,1,1
"MWWB44CC","Won",2016-12-03,2017-03-02,"2017-03","Reed Clapper","Rocco Neubert","East","GTX Plus Basic","GTX",1096,"Donquadtech","technology","United States",1712.68,3194,TRUE,1,950,89,0.133211678832117,1,1
"HBTINPDG","Lost",2016-12-03,2017-03-09,"2017-03","Vicki Laflamme","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Xx-holding","finance","United States",7537.24,20293,TRUE,0,0,96,,1,1
"DZ3KHZSX","Won",2016-12-04,2017-03-20,"2017-03","Corliss Cosme","Cara Losch","East","GTX Basic","GTX",550,"Initech","telecommunications","United States",6395.05,20275,TRUE,1,513,106,0.0672727272727273,1,1
"3W1K7X5F","Lost",2016-12-04,2017-03-09,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"Condax","medical","United States",4.54,9,TRUE,0,0,95,,1,1
"45A57X68","Won",2016-12-04,2017-03-12,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Ron-tech","medical","United States",3922.42,6837,TRUE,1,5522,98,-0.00729660707770896,1,1
"9SLYC4TR","Won",2016-12-04,2017-03-09,"2017-03","Gladys Colclough","Melvin Marxen","Central","MG Special","MG",55,"Cancity","retail","United States",718.62,2448,TRUE,1,56,95,-0.0181818181818181,1,1
"JLWKWQYC","Won",2016-12-04,2017-03-08,"2017-03","James Ascencio","Summer Sewald","West","GTX Pro","GTX",4821,"Doncon","technology","United States",587.72,1501,TRUE,1,5673,94,-0.176726820161792,1,1
"7QC6FOKW","Won",2016-12-04,2017-03-10,"2017-03","Kami Bicknell","Summer Sewald","West","GTX Basic","GTX",550,"Xx-holding","finance","United States",7537.24,20293,TRUE,1,598,96,-0.0872727272727272,1,1
"XA184CMW","Won",2016-12-04,2017-03-16,"2017-03","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Rangreen","technology","Panama",2938.67,8775,TRUE,1,5787,102,-0.0556366289675301,1,1
"S0N7BYU3","Won",2016-12-04,2017-03-08,"2017-03","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Singletechno","retail","United States",2214.94,5374,TRUE,1,1070,94,0.0237226277372263,1,1
"6WOMHAJM","Won",2016-12-05,2017-03-14,"2017-03","Boris Faz","Rocco Neubert","East","MG Advanced","MG",3393,"Donquadtech","technology","United States",1712.68,3194,TRUE,1,3677,99,-0.0837017388741528,1,1
"G1QGATKV","Won",2016-12-05,2017-03-30,"2017-03","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Ontomedia","employment","United States",882.12,2769,TRUE,1,5425,115,0.0103976650857351,1,1
"UAE5ZC7O","Engaging",2016-12-05,,,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"6XFVQI32","Won",2016-12-05,2017-03-23,"2017-03","Donn Cantrell","Rocco Neubert","East","MG Advanced","MG",3393,"Yearin","retail","United States",2261.05,3851,TRUE,1,3415,108,-0.00648393751842025,1,1
"JUCNIG4H","Engaging",2016-12-05,,,"James Ascencio","Summer Sewald","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"OGD4MDJ9","Won",2016-12-05,2017-03-21,"2017-03","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Lexiqvolax","medical","United States",1618.89,3889,TRUE,1,891,106,0.187043795620438,1,1
"4NGBUZWJ","Won",2016-12-06,2017-03-12,"2017-03","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Codehow","software","United States",2714.9,2641,TRUE,1,609,96,-0.107272727272727,1,1
"EFG5DGV5","Won",2016-12-06,2017-03-16,"2017-03","Markita Hansen","Celia Rouche","West","MG Special","MG",55,"Plusstrip","entertainment","United States",349.81,315,TRUE,1,54,100,0.0181818181818182,1,1
"82MM4H33","Won",2016-12-06,2017-03-09,"2017-03","Zane Levy","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Labdrill","medical","United States",2741.37,9226,TRUE,1,1049,93,0.0428832116788321,1,1
"14PM641K","Won",2016-12-07,2017-03-07,"2017-03","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","GTX",1096,"Gekko & Co","retail","United States",2520.83,3502,TRUE,1,1152,90,-0.051094890510949,1,1
"DSBGHOPN","Lost",2016-12-07,2017-03-20,"2017-03","Daniell Hammack","Rocco Neubert","East","MG Special","MG",55,"Plussunin","retail","United States",1419.98,4018,TRUE,0,0,103,,1,1
"1YSOZLHF","Won",2016-12-07,2017-03-28,"2017-03","Daniell Hammack","Rocco Neubert","East","GTX Pro","GTX",4821,"Umbrella Corporation","finance","United States",2022.14,5113,TRUE,1,4799,111,0.00456336859572704,1,1
"E8RP9FRW","Won",2016-12-07,2017-03-12,"2017-03","Gladys Colclough","Melvin Marxen","Central","MG Special","MG",55,"dambase","marketing","United States",2173.98,2928,TRUE,1,51,95,0.0727272727272728,1,1
"787IRG9Q","Won",2016-12-07,2017-03-03,"2017-03","Hayden Neloms","Celia Rouche","West","MG Advanced","MG",3393,"J-Texon","retail","United States",1388.67,3583,TRUE,1,3426,86,-0.00972590627763048,1,1
"0TUS4NAC","Won",2016-12-07,2017-03-11,"2017-03","Jonathan Berthelot","Melvin Marxen","Central","MG Special","MG",55,"Rangreen","technology","Panama",2938.67,8775,TRUE,1,51,94,0.0727272727272728,1,1
"FAJTQMUM","Won",2016-12-07,2017-03-20,"2017-03","Kami Bicknell","Summer Sewald","West","GTX Basic","GTX",550,"Finjob","employment","United States",2059.9,3644,TRUE,1,564,103,-0.0254545454545454,1,1
"TWF0J0DF","Won",2016-12-08,2017-03-01,"2017-03","Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Pro","GTX",5482,"Isdom","medical","United States",3178.24,4540,TRUE,1,5882,83,-0.0729660707770887,1,1
"ICMXZOVL","Engaging",2016-12-08,,,"Daniell Hammack","Rocco Neubert","East","GTX Pro","GTX",4821,"Stanredtax","finance","United States",1698.2,3798,FALSE,0,,,,1,1
"UQ14O415","Won",2016-12-08,2017-03-20,"2017-03","Donn Cantrell","Rocco Neubert","East","GTX Pro","GTX",4821,"Plussunin","retail","United States",1419.98,4018,TRUE,1,5059,102,-0.0493673511719561,1,1
"IBEUTCSW","Engaging",2016-12-08,,,"James Ascencio","Summer Sewald","West","MG Advanced","MG",3393,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"O3KC8QI8","Engaging",2016-12-08,,,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"BOJSLNDG","Won",2016-12-08,2017-03-11,"2017-03","Kami Bicknell","Summer Sewald","West","MG Advanced","MG",3393,"Singletechno","retail","United States",2214.94,5374,TRUE,1,3388,93,0.00147362216327729,1,1
"WALNFJ70","Engaging",2016-12-08,,,"Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","GTX",5482,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"DASMR0EK","Won",2016-12-08,2017-03-10,"2017-03","Markita Hansen","Celia Rouche","West","GTX Plus Pro","GTX",5482,"Zoomit","entertainment","United States",324.19,978,TRUE,1,5410,92,0.013133892739876,1,1
"A76M0OOH","Won",2016-12-08,2017-03-28,"2017-03","Reed Clapper","Rocco Neubert","East","GTX Plus Basic","GTX",1096,"Zathunicon","retail","United States",71.12,144,TRUE,1,978,110,0.107664233576642,1,1
"E1VKE2PH","Won",2016-12-08,2017-03-26,"2017-03","Vicki Laflamme","Celia Rouche","West","MG Special","MG",55,"Scotfind","software","United States",6354.87,16780,TRUE,1,54,108,0.0181818181818182,1,1
"SKY95DVG","Lost",2016-12-09,2017-03-22,"2017-03","Anna Snelling","Dustin Brinkmann","Central","MG Special","MG",55,"Betatech","medical","Kenya",647.18,1185,TRUE,0,0,103,,1,1
"V5OK4V5I","Won",2016-12-09,2017-03-14,"2017-03","Cassey Cress","Rocco Neubert","East","GTX Basic","GTX",550,"Bubba Gump","software","United States",987.39,2253,TRUE,1,549,95,0.00181818181818183,1,1
"GJ4L5HHN","Won",2016-12-09,2017-03-14,"2017-03","Corliss Cosme","Cara Losch","East","GTX Plus Basic","GTX",1096,"Mathtouch","marketing","Jordan",3027.46,9516,TRUE,1,1034,95,0.0565693430656934,1,1
"9R8JWY3J","Won",2016-12-09,2017-03-03,"2017-03","Donn Cantrell","Rocco Neubert","East","GTX Pro","GTX",4821,"Vehement Capital Partners","finance","United States",646.1,883,TRUE,1,4998,84,-0.0367143746110765,1,1
"0EOFVU05","Won",2016-12-09,2017-03-28,"2017-03","Donn Cantrell","Rocco Neubert","East","MG Advanced","MG",3393,"Ontomedia","employment","United States",882.12,2769,TRUE,1,3421,109,-0.00825228411435308,1,1
"HNHOPL7M","Won",2016-12-09,2017-03-04,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","GTX",5482,"Doncon","technology","United States",587.72,1501,TRUE,1,5425,85,0.0103976650857351,1,1
"Y0NYI17R","Won",2016-12-09,2017-03-15,"2017-03","Vicki Laflamme","Celia Rouche","West","MG Special","MG",55,"Dalttechnology","software","United States",98.79,96,TRUE,1,55,96,0,1,1
"R4F4RGAL","Won",2016-12-09,2017-03-14,"2017-03","Violet Mclelland","Cara Losch","East","MG Advanced","MG",3393,"Silis","medical","United States",2818.38,6290,TRUE,1,3558,95,-0.0486295313881522,1,1
"MNVMY83P","Engaging",2016-12-10,,,"Cassey Cress","Rocco Neubert","East","GTX Pro","GTX",4821,"Plussunin","retail","United States",1419.98,4018,FALSE,0,,,,1,1
"0ZHLQFGU","Won",2016-12-10,2017-03-22,"2017-03","Kami Bicknell","Summer Sewald","West","GTX Pro","GTX",4821,"Blackzim","retail","United States",497.11,1588,TRUE,1,4839,102,-0.00373366521468577,1,1
"40DPY158","Won",2016-12-10,2017-03-25,"2017-03","Markita Hansen","Celia Rouche","West","MG Special","MG",55,"Hottechi","technology","Korea",8170.38,16499,TRUE,1,47,105,0.145454545454546,1,1
"DP9E525R","Won",2016-12-10,2017-03-24,"2017-03","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Fasehatice","retail","United States",4968.91,7523,TRUE,1,1007,104,0.0812043795620438,1,1
"DBDUMQQK","Won",2016-12-10,2017-03-24,"2017-03","Niesha Huffines","Melvin Marxen","Central","MG Special","MG",55,"Inity","marketing","United States",2403.58,8801,TRUE,1,48,104,0.127272727272727,1,1
"CNBN12RL","Won",2016-12-10,2017-03-07,"2017-03","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","MG",55,"Treequote","telecommunications","United States",5266.09,8595,TRUE,1,49,87,0.109090909090909,1,1
"OXL0YWEE","Won",2016-12-10,2017-03-18,"2017-03","Violet Mclelland","Cara Losch","East","GTX Basic","GTX",550,"Mathtouch","marketing","Jordan",3027.46,9516,TRUE,1,504,98,0.0836363636363636,1,1
"ZOBJHMAF","Engaging",2016-12-11,,,"Cassey Cress","Rocco Neubert","East","MG Advanced","MG",3393,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"KD6MB4AP","Engaging",2016-12-11,,,"Elease Gluck","Celia Rouche","West","MG Special","MG",55,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"5CSSZJF4","Won",2016-12-11,2017-03-21,"2017-03","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","GTX",550,"Finhigh","finance","United States",1102.43,1759,TRUE,1,543,100,0.0127272727272727,1,1
"0XG8TOJF","Lost",2016-12-11,2017-03-18,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","GTX",5482,"Fasehatice","retail","United States",4968.91,7523,TRUE,0,0,97,,1,1
"IIS0O91J","Won",2016-12-11,2017-03-28,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Pro","GTX",4821,"Fasehatice","retail","United States",4968.91,7523,TRUE,1,5149,107,-0.0680356772453847,1,1
"2LP5SUR5","Lost",2016-12-11,2017-03-09,"2017-03","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Treequote","telecommunications","United States",5266.09,8595,TRUE,0,0,88,,1,1
"PYZZ3IS6","Won",2016-12-11,2017-03-11,"2017-03","Markita Hansen","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Blackzim","retail","United States",497.11,1588,TRUE,1,1043,90,0.0483576642335767,1,1
"5I4K5TQE","Lost",2016-12-12,2017-03-09,"2017-03","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Sumace","retail","Romania",167.89,493,TRUE,0,0,87,,1,1
"RV3LPOYP","Won",2016-12-12,2017-03-29,"2017-03","James Ascencio","Summer Sewald","West","GTX Basic","GTX",550,"Condax","medical","United States",4.54,9,TRUE,1,437,107,0.205454545454545,1,1
"A194RP0I","Engaging",2016-12-12,,,"Rosalina Dieter","Celia Rouche","West","MG Advanced","MG",3393,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"1HVNTEPV","Won",2016-12-12,2017-03-11,"2017-03","Rosie Papadopoulos","Cara Losch","East","GTX Pro","GTX",4821,"Kinnamplus","retail","United States",702.72,1831,TRUE,1,4465,89,0.0738436009126737,1,1
"LC85AQ1I","Won",2016-12-12,2017-03-18,"2017-03","Vicki Laflamme","Celia Rouche","West","GTX Basic","GTX",550,"Konex","technology","United States",7708.38,13756,TRUE,1,443,96,0.194545454545455,1,1
"TBV972NP","Lost",2016-12-12,2017-03-23,"2017-03","Violet Mclelland","Cara Losch","East","MG Special","MG",55,"Sumace","retail","Romania",167.89,493,TRUE,0,0,101,,1,1
"EJMX0EIJ","Won",2016-12-13,2017-03-20,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Betatech","medical","Kenya",647.18,1185,TRUE,1,4278,97,0.219627873039037,1,1
"VR9NYBOV","Won",2016-12-13,2017-03-06,"2017-03","Garret Kinder","Cara Losch","East","MG Special","MG",55,"Kinnamplus","retail","United States",702.72,1831,TRUE,1,41,83,0.254545454545455,1,1
"3U25FK08","Won",2016-12-13,2017-03-28,"2017-03","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","GTX",550,"Isdom","medical","United States",3178.24,4540,TRUE,1,519,105,0.0563636363636364,1,1
"KV2OFRJT","Engaging",2016-12-13,,,"Kami Bicknell","Summer Sewald","West","GTX Pro","GTX",4821,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"CRLK4Z1P","Won",2016-12-13,2017-03-04,"2017-03","Maureen Marcano","Summer Sewald","West","GTX Basic","GTX",550,"Kan-code","software","United States",11698.03,34288,TRUE,1,524,81,0.0472727272727272,1,1
"OGENAT0L","Won",2016-12-13,2017-03-27,"2017-03","Zane Levy","Summer Sewald","West","GTX Basic","GTX",550,"Singletechno","retail","United States",2214.94,5374,TRUE,1,552,104,-0.00363636363636366,1,1
"F57JWIDF","Won",2016-12-14,2017-03-02,"2017-03","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","GTX",1096,"Konmatfix","marketing","United States",375.43,1190,TRUE,1,970,78,0.114963503649635,1,1
"ERFRHR3Z","Engaging",2016-12-14,,,"Hayden Neloms","Celia Rouche","West","MG Advanced","MG",3393,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"J53D8EOL","Engaging",2016-12-14,,,"Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Hottechi","technology","Korea",8170.38,16499,FALSE,0,,,,1,1
"LF8JZ3Q5","Won",2016-12-14,2017-03-13,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Hatfan","services","United States",792.46,1299,TRUE,1,1046,89,0.0456204379562044,1,1
"MRGBSMQ5","Won",2016-12-14,2017-03-14,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Sunnamplex","marketing","Poland",894.37,1593,TRUE,1,988,90,0.0985401459854015,1,1
"CBAV8ZJL","Won",2016-12-14,2017-03-22,"2017-03","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Codehow","software","United States",2714.9,2641,TRUE,1,547,98,0.00545454545454549,1,1
"J32XDDAW","Engaging",2016-12-14,,,"Markita Hansen","Celia Rouche","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"NN4DWBVN","Lost",2016-12-14,2017-03-04,"2017-03","Maureen Marcano","Summer Sewald","West","GTX Pro","GTX",4821,"Singletechno","retail","United States",2214.94,5374,TRUE,0,0,80,,1,1
"6JXHEZYK","Won",2016-12-14,2017-03-31,"2017-03","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","MG",55,"Isdom","medical","United States",3178.24,4540,TRUE,1,54,107,0.0181818181818182,1,1
"WDHNR2EI","Won",2016-12-14,2017-03-20,"2017-03","Violet Mclelland","Cara Losch","East","MG Special","MG",55,"Silis","medical","United States",2818.38,6290,TRUE,1,57,96,-0.0363636363636364,1,1
"4K750D6F","Won",2016-12-14,2017-03-18,"2017-03","Violet Mclelland","Cara Losch","East","MG Special","MG",55,"Yearin","retail","United States",2261.05,3851,TRUE,1,55,94,0,1,1
"94GI0ZJ7","Won",2016-12-15,2017-03-15,"2017-03","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","GTX",5482,"Stanredtax","finance","United States",1698.2,3798,TRUE,1,5765,90,-0.0516234950747902,1,1
"TODG6DEK","Won",2016-12-15,2017-03-16,"2017-03","Daniell Hammack","Rocco Neubert","East","GTX Basic","GTX",550,"Bioplex","medical","United States",326.82,1016,TRUE,1,639,91,-0.161818181818182,1,1
"G0ECB8FS","Won",2016-12-15,2017-03-15,"2017-03","Kary Hendrixson","Summer Sewald","West","GTX Pro","GTX",4821,"Labdrill","medical","United States",2741.37,9226,TRUE,1,5100,90,-0.057871810827629,1,1
"1ZDDZD8B","Engaging",2016-12-15,,,"Markita Hansen","Celia Rouche","West","MG Special","MG",55,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"96MZYUY0","Won",2016-12-15,2017-03-07,"2017-03","Vicki Laflamme","Celia Rouche","West","GTX Pro","GTX",4821,"Fasehatice","retail","United States",4968.91,7523,TRUE,1,4906,82,-0.0176311968471272,1,1
