"opportunity_id","deal_stage","sales_agent","manager","regional_office","product","account","sales_price","engage_date","stale_days","record_completeness","priority_score","recommended_action"
"PNO7D8PD","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-05,271,60,59,"Complete CRM record"
"UUGY3W44","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-07,269,60,59,"Complete CRM record"
"XDECB9X2","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-04-07,269,60,59,"Complete CRM record"
"81G840FM","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-13,263,60,59,"Complete CRM record"
"6S2ABHZS","Engaging","Markita Hansen","Celia Rouche","West","GTX Basic","Unknown",550,2017-04-14,262,60,59,"Complete CRM record"
"LWPFQ1UA","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-15,261,60,59,"Complete CRM record"
"E4082SMQ","Engaging","James Ascencio","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-17,259,60,59,"Complete CRM record"
"QD8F0CI6","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Unknown",550,2017-04-17,259,60,59,"Complete CRM record"
"WGETO859","Engaging","Boris Faz","Rocco Neubert","East","GTX Basic","Unknown",550,2017-04-19,257,60,59,"Complete CRM record"
"CTWSDG4U","Engaging","Corliss Cosme","Cara Losch","East","GTX Basic","Unknown",550,2017-04-19,257,60,59,"Complete CRM record"
"U2HYH97X","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-20,256,60,59,"Complete CRM record"
"4QFATB6J","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Unknown",550,2017-04-22,254,60,59,"Complete CRM record"
"JNEQWZQK","Engaging","Wilburn Farren","Cara Losch","East","GTX Basic","Unknown",550,2017-04-25,251,60,59,"Complete CRM record"
"9HYMQL4I","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-04-26,250,60,59,"Complete CRM record"
"UEZOR630","Engaging","Elease Gluck","Celia Rouche","West","GTX Basic","Unknown",550,2017-04-29,247,60,59,"Complete CRM record"
"OTLQMB5X","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Unknown",550,2017-04-30,246,60,59,"Complete CRM record"
"WQSJNIEZ","Engaging","Markita Hansen","Celia Rouche","West","GTX Basic","Unknown",550,2017-05-05,241,60,59,"Complete CRM record"
"Q2RY668B","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-10,236,60,59,"Complete CRM record"
"VBFYOCDO","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-10,236,60,59,"Complete CRM record"
"5IQAJGCU","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-11,235,60,59,"Complete CRM record"
"HY94AVIW","Engaging","Maureen Marcano","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-14,232,60,59,"Complete CRM record"
"848QSODT","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-05-14,232,60,59,"Complete CRM record"
"X4FW4JR1","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-15,231,60,59,"Complete CRM record"
"HF2DSIT5","Engaging","Elease Gluck","Celia Rouche","West","GTX Basic","Unknown",550,2017-05-16,230,60,59,"Complete CRM record"
"BTRIUUWG","Engaging","Rosie Papadopoulos","Cara Losch","East","GTX Basic","Unknown",550,2017-05-16,230,60,59,"Complete CRM record"
"UFL6ZQDV","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-18,228,60,59,"Complete CRM record"
"RE3UNESR","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-21,225,60,59,"Complete CRM record"
"G1L2YY5P","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-26,220,60,59,"Complete CRM record"
"OERROEPM","Engaging","Markita Hansen","Celia Rouche","West","GTX Basic","Unknown",550,2017-05-28,218,60,59,"Complete CRM record"
"8G3HB5S6","Engaging","James Ascencio","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-29,217,60,59,"Complete CRM record"
"YRTI0EKE","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Unknown",550,2017-05-29,217,60,59,"Complete CRM record"
"HTBPSC2D","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-05-31,215,60,59,"Complete CRM record"
"4LXUITP3","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-04,211,60,59,"Complete CRM record"
"PIFPDJMN","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-05,210,60,59,"Complete CRM record"
"D17T8PTH","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-08,207,60,59,"Complete CRM record"
"RUAU1ORD","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-10,205,60,59,"Complete CRM record"
"477HSG28","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-11,204,60,59,"Complete CRM record"
"MCA0202R","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-12,203,60,59,"Complete CRM record"
"3A7G5K0E","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-12,203,60,59,"Complete CRM record"
"3VC45PML","Engaging","James Ascencio","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-14,201,60,59,"Complete CRM record"
"ZU3GICE9","Engaging","Maureen Marcano","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-15,200,60,59,"Complete CRM record"
"HKV37WU9","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-15,200,60,59,"Complete CRM record"
"KSOW4MUK","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-17,198,60,59,"Complete CRM record"
"EGEJA2HY","Engaging","Markita Hansen","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-17,198,60,59,"Complete CRM record"
"TIPG6R0Z","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-17,198,60,59,"Complete CRM record"
"XU836DFA","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-18,197,60,59,"Complete CRM record"
"PCVNB0NO","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-19,196,60,59,"Complete CRM record"
"24REVMX7","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Unknown",550,2017-06-25,190,60,59,"Complete CRM record"
"EMUG64GW","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-06-29,186,60,59,"Complete CRM record"
"H9N9DP3D","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-07-01,184,60,59,"Complete CRM record"
"35LLMROC","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-03,182,60,59,"Complete CRM record"
"AWORM94L","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Unknown",550,2017-07-05,180,60,59,"Complete CRM record"
"SXYJU7LC","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-05,180,60,59,"Complete CRM record"
"QKXCMJVB","Engaging","James Ascencio","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-08,177,60,59,"Complete CRM record"
"USJWM3F3","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Unknown",550,2017-07-10,175,60,59,"Complete CRM record"
"R0XNAFUB","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-12,173,60,59,"Complete CRM record"
"8JH8YA79","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-14,171,60,59,"Complete CRM record"
"39EYEBMK","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Unknown",550,2017-07-18,167,60,59,"Complete CRM record"
"LAYVBSH4","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-19,166,60,59,"Complete CRM record"
"X8M3SCVF","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-19,166,60,59,"Complete CRM record"
"BKOWQMMV","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-19,166,60,59,"Complete CRM record"
"IQFDPIND","Engaging","Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-19,166,60,59,"Complete CRM record"
"90G292UY","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-20,165,60,59,"Complete CRM record"
"JDHHDOX8","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-20,165,60,59,"Complete CRM record"
"KTWP0SMT","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-20,165,60,59,"Complete CRM record"
"3JW6CZ7K","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-20,165,60,59,"Complete CRM record"
"0HVUV9OY","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-21,164,60,59,"Complete CRM record"
"HTEAOHFO","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-21,164,60,59,"Complete CRM record"
"REAFB3C3","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-21,164,60,59,"Complete CRM record"
"0Z8ZAS2M","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-21,164,60,59,"Complete CRM record"
"VRCYXSP1","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-21,164,60,59,"Complete CRM record"
"QRR70537","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-22,163,60,59,"Complete CRM record"
"8QDSXHQ8","Engaging","Cecily Lampkin","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-22,163,60,59,"Complete CRM record"
"TQQDICC6","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-22,163,60,59,"Complete CRM record"
"YBY3PA1S","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-22,163,60,59,"Complete CRM record"
"2CZUU9E0","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-22,163,60,59,"Complete CRM record"
"ZRCQXB38","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-23,162,60,59,"Complete CRM record"
"K6MTPSB5","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-23,162,60,59,"Complete CRM record"
"D2QPN9LN","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-23,162,60,59,"Complete CRM record"
"EYBMEX1Z","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-23,162,60,59,"Complete CRM record"
"MIGDLH14","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-23,162,60,59,"Complete CRM record"
"7OZ7L8BB","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-24,161,60,59,"Complete CRM record"
"QGXJLNK1","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-24,161,60,59,"Complete CRM record"
"E3Z74U5K","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-24,161,60,59,"Complete CRM record"
"Q3HHDSDS","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-24,161,60,59,"Complete CRM record"
"VVO21D4Z","Engaging","Cecily Lampkin","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"APIB681L","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"TFSKOBH7","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"PQL5GITI","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"BEDNZXVE","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"G2XP6IGJ","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"VO1YR5CY","Engaging","Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-25,160,60,59,"Complete CRM record"
"G0DTQHIC","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-26,159,60,59,"Complete CRM record"
"T50TV9SO","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-26,159,60,59,"Complete CRM record"
"64KHY8MT","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-27,158,60,59,"Complete CRM record"
"5PWO4RPC","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-27,158,60,59,"Complete CRM record"
"WX546S1D","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-27,158,60,59,"Complete CRM record"
"EN8JHUXA","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-27,158,60,59,"Complete CRM record"
"I3IRJZRL","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-27,158,60,59,"Complete CRM record"
"DXRG254A","Engaging","Boris Faz","Rocco Neubert","East","GTX Basic","Unknown",550,2017-07-28,157,60,59,"Complete CRM record"
"VIFA2I18","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-28,157,60,59,"Complete CRM record"
"XV41LZYE","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-28,157,60,59,"Complete CRM record"
"0RI2I8ZL","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-28,157,60,59,"Complete CRM record"
"3L3W9W8I","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-28,157,60,59,"Complete CRM record"
"M2ZRU2UH","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Unknown",550,2017-07-28,157,60,59,"Complete CRM record"
"SPMQ0BHA","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-29,156,60,59,"Complete CRM record"
"FQI66XXN","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-29,156,60,59,"Complete CRM record"
"ERD6D5K3","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"VVM42VWQ","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"CUZDYOOO","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"OVLGWURN","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"UHIIYU2J","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"ABT1TDH1","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"D9NLFAEG","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-30,155,60,59,"Complete CRM record"
"4XXAK1QL","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-07-31,154,60,59,"Complete CRM record"
"WU81R3XH","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-07-31,154,60,59,"Complete CRM record"
"RZXMIHGO","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-08-01,153,60,59,"Complete CRM record"
"YE7F777U","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-01,153,60,59,"Complete CRM record"
"URQYDGX8","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-08-02,152,60,59,"Complete CRM record"
"6RZ5GSAB","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-08-03,151,60,59,"Complete CRM record"
"7VSFD2MV","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-03,151,60,59,"Complete CRM record"
"XB1ZV04H","Engaging","Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-03,151,60,59,"Complete CRM record"
"CPOA6FVA","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-04,150,60,59,"Complete CRM record"
"4PNXMXXC","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-05,149,60,59,"Complete CRM record"
"04T6SOQW","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-06,148,60,59,"Complete CRM record"
"9AESK6QV","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-07,147,60,59,"Complete CRM record"
"FS60AX8A","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-08,146,60,59,"Complete CRM record"
"S931EBRN","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Unknown",550,2017-08-09,145,60,59,"Complete CRM record"
"BJH89YWM","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-08-09,145,60,59,"Complete CRM record"
"298J5EM0","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-09,145,60,59,"Complete CRM record"
"99EA6HXJ","Engaging","Markita Hansen","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-10,144,60,59,"Complete CRM record"
"P4D1NK6D","Engaging","Elease Gluck","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-11,143,60,59,"Complete CRM record"
"UMF3KRCL","Engaging","Maureen Marcano","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-11,143,60,59,"Complete CRM record"
"27REMGYU","Engaging","James Ascencio","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-12,142,60,59,"Complete CRM record"
"B96E3BBD","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-12,142,60,59,"Complete CRM record"
"MQEFGUOG","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-12,142,60,59,"Complete CRM record"
"EEQV0YY4","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Unknown",550,2017-08-12,142,60,59,"Complete CRM record"
"7O1UQ19W","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-08-13,141,60,59,"Complete CRM record"
"DFSFEADV","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-13,141,60,59,"Complete CRM record"
"Y8ZUSC9C","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Unknown",550,2017-08-14,140,60,59,"Complete CRM record"
"XGHMOHYQ","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","Unknown",550,2017-08-15,139,60,59,"Complete CRM record"
"KR22DD8M","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Unknown",550,2017-08-17,137,60,59,"Complete CRM record"
"VYR4EWHR","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-18,136,60,59,"Complete CRM record"
"QPUPBL50","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-20,134,60,59,"Complete CRM record"
"P6NQ2LZK","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-23,131,60,59,"Complete CRM record"
"LKJZEISS","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-24,130,60,59,"Complete CRM record"
"TGSLH2ZD","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-27,127,60,59,"Complete CRM record"
"OLXEYM3P","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-27,127,60,59,"Complete CRM record"
"PTZ9QLEF","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Unknown",550,2017-08-29,125,60,59,"Complete CRM record"
"WNTAT1OT","Engaging","Boris Faz","Rocco Neubert","East","GTX Basic","Unknown",550,2017-08-31,123,60,59,"Complete CRM record"
"NUS67BOQ","Engaging","Rosie Papadopoulos","Cara Losch","East","GTX Basic","Unknown",550,2017-08-31,123,60,59,"Complete CRM record"
"RTX8ZJXT","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Unknown",550,2017-08-31,123,60,59,"Complete CRM record"
"6C6Z3HRA","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-08-31,123,60,59,"Complete CRM record"
"LOQ46F0T","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Unknown",550,2017-09-03,120,60,59,"Complete CRM record"
"OGHK250E","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Unknown",550,2017-09-03,120,60,59,"Complete CRM record"
"W533W8G6","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-04,119,60,59,"Complete CRM record"
"H5J7C2FE","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-05,118,60,59,"Complete CRM record"
"X6NSKI7H","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Unknown",550,2017-09-06,117,60,59,"Complete CRM record"
"ZPXE49AP","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Basic","Unknown",550,2017-09-06,117,60,59,"Complete CRM record"
"U1XSUD1P","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-06,117,60,59,"Complete CRM record"
"0558PJL2","Engaging","Corliss Cosme","Cara Losch","East","GTX Basic","Unknown",550,2017-09-11,112,60,59,"Complete CRM record"
"8V5OCDHN","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Unknown",550,2017-09-12,111,60,59,"Complete CRM record"
"JBECEURV","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-14,109,60,59,"Complete CRM record"
"ER0U0TOC","Engaging","Corliss Cosme","Cara Losch","East","GTX Basic","Unknown",550,2017-09-15,108,60,59,"Complete CRM record"
"PAQ6EKHB","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-17,106,60,59,"Complete CRM record"
"ZBDT3T2H","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-18,105,60,59,"Complete CRM record"
"K2NPVZL8","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-23,100,60,59,"Complete CRM record"
"WV2YBM8V","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-09-30,93,60,59,"Complete CRM record"
"MYD4PBM9","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Unknown",550,2017-10-03,90,60,59,"Complete CRM record"
"5WAKI1NB","Engaging","Corliss Cosme","Cara Losch","East","GTX Basic","Unknown",550,2017-10-04,89,60,59,"Complete CRM record"
"OMCFUDOU","Engaging","James Ascencio","Summer Sewald","West","GTX Pro","Unknown",4821,2017-10-31,62,60,58,"Complete CRM record"
"5TCGN3GX","Engaging","Violet Mclelland","Cara Losch","East","GTX Plus Basic","Unknown",1096,2017-10-16,77,60,58,"Complete CRM record"
"N2249A7T","Engaging","Markita Hansen","Celia Rouche","West","GTX Pro","Unknown",4821,2017-11-02,60,60,57,"Complete CRM record"
"ON821ADT","Engaging","Markita Hansen","Celia Rouche","West","GTX Pro","Unknown",4821,2017-11-04,58,60,57,"Complete CRM record"
"HXGDBNAV","Engaging","Maureen Marcano","Summer Sewald","West","MG Advanced","Unknown",3393,2017-10-25,68,60,57,"Complete CRM record"
"WTD6O2OR","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Advanced","Betasoloin",3393,,,80,57,"Progress next action"
"OEG8QG42","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Advanced","Bioplex",3393,,,80,57,"Progress next action"
"BG0BLC6S","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Advanced","Fasehatice",3393,,,80,57,"Progress next action"
"5Q2BX622","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Advanced","Inity",3393,,,80,57,"Progress next action"
"RSY2XLKK","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Advanced","Streethex",3393,,,80,57,"Progress next action"
"IAV71BEX","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced","Singletechno",3393,,,80,57,"Progress next action"
"EJUQOEY5","Prospecting","Darcel Schlecht","Melvin Marxen","Central","MG Advanced","Bubba Gump",3393,,,80,57,"Progress next action"
"9HA8VBAP","Prospecting","Darcel Schlecht","Melvin Marxen","Central","MG Advanced","Donquadtech",3393,,,80,57,"Progress next action"
"J5IXJWVU","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Advanced","Cancity",3393,,,80,57,"Progress next action"
"KFSKQ291","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Advanced","Plusstrip",3393,,,80,57,"Progress next action"
"ZT1234V3","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Advanced","Ron-tech",3393,,,80,57,"Progress next action"
"JQBN7PXK","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Advanced","Xx-zobam",3393,,,80,57,"Progress next action"
"ZKJIVMSG","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Finjob",3393,,,80,57,"Progress next action"
"3TMNC3GW","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Kinnamplus",3393,,,80,57,"Progress next action"
"P25KLAD2","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Rangreen",3393,,,80,57,"Progress next action"
"MI3MV7PU","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Acme Corporation",3393,,,80,57,"Progress next action"
"A8PVW8RI","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Condax",3393,,,80,57,"Progress next action"
"S4V0T890","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Finjob",3393,,,80,57,"Progress next action"
"AP74NF6M","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Iselectrics",3393,,,80,57,"Progress next action"
"EL09RK8X","Prospecting","Moses Frase","Dustin Brinkmann","Central","MG Advanced","Dalttechnology",3393,,,80,57,"Progress next action"
